session,section,total_think_aloud_count,total_search_count,total_topic_change_count,total_mouse_hover_count,total_draging_count,total_open-doc_count,total_reading_count,total_highlight_count,total_connection_count,total_create_note_count,total_add_note_count,think_aloud_ratio,search_ratio,topic_change_ratio,mouse_hover_ratio,draging_ratio,open-doc_ratio,reading_ratio,highlight_ratio,connection_ratio,create_note_ratio,add_note_ratio,total_interaction_count,total_duration,repeat_searches,prop_repeat_searches,search_term_similarity,search_time_std_dev,search_open_overlap,search_term_efficiency,total_initialized_count,total_query_results_count,total_read_count,total_playaudiofileinnewwindow_count,total_collapse_count,total_find_count,total_dispositionupdated_count,total_noteupdated_count,total_listening_count,total_createdocumentbucket_count,total_addtodocumentbucket_count,total_removefromdocumentbucket_count,total_tabs_to_questions_count,total_tabs_to_cap_count,total_edit_document_bucket_count,total_loaddocumentlist_count,total_show_count,total_getdocuments_count,total_answers_question_count,total_tabs_to_supplementary_count,total_tabs_to_bundle_count,total_reads_count,total_tabs_to_abreviations_count,total_answers_confidence_count,total_tabs_to_bundles_count,total_answer_count,total_initiate_count,total_custom_count,initialized_ratio,query_results_ratio,read_ratio,playaudiofileinnewwindow_ratio,collapse_ratio,find_ratio,dispositionupdated_ratio,noteupdated_ratio,listening_ratio,createdocumentbucket_ratio,addtodocumentbucket_ratio,removefromdocumentbucket_ratio,tabs_to_questions_ratio,tabs_to_cap_ratio,edit_document_bucket_ratio,loaddocumentlist_ratio,show_ratio,getdocuments_ratio,answers_question_ratio,tabs_to_supplementary_ratio,tabs_to_bundle_ratio,reads_ratio,tabs_to_abreviations_ratio,answers_confidence_ratio,tabs_to_bundles_ratio,answer_ratio,initiate_ratio,custom_ratio,total_switch_count,total_discover_count,total_save_count,total_revisit_count,total_assign_count,switch_ratio,discover_ratio,save_ratio,revisit_ratio,assign_ratio,DataExploreCounts,VisualExploreCounts,InsightCounts,TheorizeCounts,DiscoveryCounts,NewIdeaCounts,OrganizeCounts,PatternRecognitionCounts,TrailCounts,DataExploreUsual,VisualExploreUsual,InsightUsual,TheorizeUsual,DiscoveryUsual,NewIdeaUsual,OrganizeUsual,PatternRecognitionUsual,TrailUsual,TotalUsual,DataExploreUnusual,VisualExploreUnusual,InsightUnusual,TheorizeUnusual,DiscoveryUnusual,NewIdeaUnusual,OrganizeUnusual,PatternRecognitionUnusual,TrailUnusual,TotalUnusual
Disappearance_P6_InteractionsLogs.json,dataset3,42.0,23,11.0,147.0,344.0,216,719.0,79.0,10.0,6.0,37.0,0.025703794369645,0.0140758873929008,0.0067319461444308,0.0899632802937576,0.2105263157894736,0.1321909424724602,0.4400244798041615,0.0483476132190942,0.0061199510403916,0.003671970624235,0.0226438188494492,1634,54338,1,0.0434782608695651,0.0496595364783172,3972.5953439531704,0.6534737951944243,13.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.0,201.0,23.0,241.0,103.0,107.0,49.0,47.0,238.0,0.8605769230769231,0.9253731343283582,0.4782608695652174,0.7842323651452282,0.0194174757281553,0.8317757009345794,0.6530612244897959,0.0,0.957983193277311,0.7801592161665646,0.1394230769230769,0.0746268656716417,0.5217391304347826,0.2157676348547718,0.9805825242718448,0.1682242990654205,0.3469387755102041,1.0,0.042016806722689,0.2198407838334354
Disappearance_P7_InteractionsLogs.json,dataset3,55.0,26,9.0,179.0,149.0,44,110.0,44.0,7.0,0,0,0.088282504012841,0.0417335473515248,0.0144462279293739,0.2873194221508828,0.2391653290529695,0.0706260032102728,0.1765650080256821,0.0706260032102728,0.0112359550561797,0,0,623,54986,1,0.0384615384615384,0.1095134256919922,8357.203893279506,0.2381802963250927,10.115384615384617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,252.0,24.0,48.0,52.0,57.0,28.0,30.0,42.0,0.8651685393258427,1.0,0.7083333333333334,0.6666666666666666,0.8653846153846154,0.7017543859649122,0.5714285714285714,0.7,0.4761904761904761,0.8360128617363344,0.1348314606741573,0.0,0.2916666666666667,0.3333333333333333,0.1346153846153846,0.2982456140350877,0.4285714285714285,0.3,0.5238095238095238,0.1639871382636656
Disappearance_P8_InteractionsLogs.json,dataset3,28.0,36,5.0,172.0,435.0,316,371.0,55.0,16.0,5.0,7.0,0.0193637621023513,0.0248962655601659,0.0034578146611341,0.1189488243430152,0.3008298755186722,0.2185338865836791,0.2565698478561549,0.0380359612724757,0.0110650069156293,0.0034578146611341,0.0048409405255878,1446,56455,6,0.1666666666666666,0.2589538744364479,6479.027974333477,0.5208387291720625,3.6944444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.0,342.0,11.0,210.0,72.0,46.0,54.0,28.0,236.0,0.899103139013453,1.0,0.3636363636363636,0.680952380952381,0.75,0.3478260869565217,0.8333333333333334,0.0,0.902542372881356,0.8429065743944637,0.100896860986547,0.0,0.6363636363636364,0.319047619047619,0.25,0.6521739130434783,0.1666666666666666,1.0,0.097457627118644,0.1570934256055363
Panda_P2_interactions.json,dataset4,1204.0,14,0,0,0,19,0,0,0,0,0,0.8563300142247511,0.0099573257467994,0,0,0,0.0135135135135135,0,0,0,0,0,1406,1698384785150,4,0.2857142857142857,0.1557578641922388,962890532736.4822,0.1058677685243089,58.23076923076923,10.0,12.0,15.0,21.0,1.0,17.0,9.0,13.0,4.0,2.0,5.0,1.0,16.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0071123755334281,0.0085348506401137,0.0106685633001422,0.0149359886201991,0.0007112375533428,0.0120910384068278,0.0064011379800853,0.0092460881934566,0.0028449502133712,0.0014224751066856,0.003556187766714,0.0007112375533428,0.011379800853485,0.0042674253200568,0.0007112375533428,0.0007112375533428,0.0014224751066856,0.0014224751066856,0.0028449502133712,0.0042674253200568,0.0078236130867709,0.0007112375533428,0.0007112375533428,0.0007112375533428,0.0007112375533428,0.0007112375533428,0.0028449502133712,0.0007112375533428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panda_P3_interactions.json,dataset4,292.0,8,0,0,0,10,0,0,0,0,0,0.8513119533527697,0.0233236151603498,0,0,0,0.0291545189504373,0,0,0,0,0,343,1698380969030,2,0.25,0.6267037421531585,949422652733.5924,0.0,0.0,0,10.0,5.0,0,5.0,5.0,0,0,0,0,0,0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291545189504373,0.0145772594752186,0,0.0145772594752186,0.0145772594752186,0,0,0,0,0,0,0.0116618075801749,0.0058309037900874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_0.json,dataset5,0,10,0,0,0,16,0,0,0,0,0,0,0.0595238095238095,0,0,0,0.0952380952380952,0,0,0,0,0,168,14355000,4,0.4,0.4884800200644118,2972170.7041225685,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,13.0,5.0,5.0,1.0,0.7023809523809523,0.0773809523809523,0.0297619047619047,0.0297619047619047,0.0059523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_1.json,dataset5,0,17,0,0,0,61,0,0,0,0,0,0,0.0758928571428571,0,0,0,0.2723214285714285,0,0,0,0,0,224,3487000,6,0.3529411764705882,0.8672726318056277,540438.367139557,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,7.0,10.0,5.0,12.0,0.5,0.03125,0.0446428571428571,0.0223214285714285,0.0535714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_10.json,dataset5,0,23,0,0,0,125,0,0,0,0,0,0,0.0725552050473186,0,0,0,0.3943217665615142,0,0,0,0,0,317,22437000,9,0.3913043478260869,0.990268955301231,3813314.837953939,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,19.0,14.0,3.0,11.0,0.3848580441640378,0.0599369085173501,0.0441640378548895,0.0094637223974763,0.0347003154574132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_11.json,dataset5,0,31,0,0,0,123,0,0,0,0,0,0,0.060665362035225,0,0,0,0.2407045009784735,0,0,0,0,0,511,6977000,20,0.6451612903225806,0.9912445566039996,980248.206443939,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.0,35.0,15.0,3.0,14.0,0.5675146771037182,0.0684931506849315,0.0293542074363992,0.0058708414872798,0.0273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_12.json,dataset5,0,25,0,0,0,70,0,0,0,0,0,0,0.1152073732718894,0,0,0,0.3225806451612903,0,0,0,0,0,217,7750000,11,0.4399999999999999,0.9905657425275328,1278246.422512759,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,8.0,7.0,2.0,8.0,0.4470046082949309,0.0368663594470046,0.032258064516129,0.0092165898617511,0.0368663594470046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_13.json,dataset5,0,14,0,0,0,116,0,0,0,0,0,0,0.0557768924302788,0,0,0,0.4621513944223107,0,0,0,0,0,251,10854000,12,0.8571428571428572,0.8571428571428571,995530.931294872,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,13.0,7.0,0,5.0,0.3824701195219123,0.0517928286852589,0.0278884462151394,0,0.0199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_14.json,dataset5,0,39,0,0,0,244,0,0,0,0,0,0,0.0633116883116883,0,0,0,0.3961038961038961,0,0,0,0,0,616,801804000,27,0.6923076923076923,0.9891728480195996,435670279.2050187,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,16.0,35.0,3.0,30.0,0.4042207792207792,0.0259740259740259,0.0568181818181818,0.0048701298701298,0.0487012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_15.json,dataset5,0,9,0,0,0,51,0,0,0,0,0,0,0.0505617977528089,0,0,0,0.2865168539325842,0,0,0,0,0,178,4503000,4,0.4444444444444444,0.9957784032485244,348022.26940240484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,1.0,18.0,0,14.0,0.4775280898876404,0.0056179775280898,0.1011235955056179,0,0.0786516853932584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_16.json,dataset5,0,17,0,0,0,176,0,0,0,0,0,0,0.0399061032863849,0,0,0,0.4131455399061033,0,0,0,0,0,426,7398000,9,0.5294117647058824,0.9954398972390932,521541.0810901724,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0,16.0,14.0,5.0,12.0,0.4366197183098591,0.0375586854460093,0.0328638497652582,0.0117370892018779,0.028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_17.json,dataset5,0,23,0,0,0,59,0,0,0,0,0,0,0.1,0,0,0,0.2565217391304348,0,0,0,0,0,230,175321000,9,0.3913043478260869,0.9847199759688028,33282549.16497491,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,16.0,11.0,1.0,7.0,0.4913043478260869,0.0695652173913043,0.0478260869565217,0.0043478260869565,0.0304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_18.json,dataset5,0,17,0,0,0,71,0,0,0,0,0,0,0.086734693877551,0,0,0,0.3622448979591837,0,0,0,0,0,196,23374000,5,0.2941176470588235,0.9857597631425262,7248084.673725881,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,3.0,11.0,1.0,16.0,0.3928571428571428,0.0153061224489795,0.0561224489795918,0.0051020408163265,0.0816326530612244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_19.json,dataset5,0,24,0,0,0,116,0,0,0,0,0,0,0.102127659574468,0,0,0,0.4936170212765957,0,0,0,0,0,235,2587000,10,0.4166666666666666,0.9970019896616772,569592.9899629875,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,6.0,2.0,0,2.0,0.3617021276595745,0.025531914893617,0.0085106382978723,0,0.0085106382978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_2.json,dataset5,0,15,0,0,0,85,0,0,0,0,0,0,0.0622406639004149,0,0,0,0.3526970954356846,0,0,0,0,0,241,5634000,12,0.8,0.9957543958262886,485677.0384878059,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,8.0,18.0,1.0,21.0,0.3858921161825726,0.0331950207468879,0.0746887966804979,0.0041493775933609,0.0871369294605809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_3.json,dataset5,0,24,0,0,0,128,0,0,0,0,0,0,0.0771704180064308,0,0,0,0.4115755627009646,0,0,0,0,0,311,5515000,10,0.4166666666666666,0.9916809354994872,214039.14956920655,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,11.0,9.0,4.0,10.0,0.4019292604501607,0.0353697749196141,0.0289389067524115,0.0128617363344051,0.0321543408360128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_4.json,dataset5,0,23,0,0,0,69,0,0,0,0,0,0,0.0912698412698412,0,0,0,0.2738095238095238,0,0,0,0,0,252,8266000,10,0.4347826086956522,0.9905077951211272,698464.2328601945,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,7.0,15.0,1.0,7.0,0.5158730158730159,0.0277777777777777,0.0595238095238095,0.0039682539682539,0.0277777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_5.json,dataset5,0,40,0,0,0,329,0,0,0,0,0,0,0.0385728061716489,0,0,0,0.3172613307618129,0,0,0,0,0,1037,32935000,35,0.875,0.9986161796905784,1917730.4457352704,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.0,53.0,32.0,64.0,40.0,0.4619093539054966,0.0511089681774349,0.0308582449373191,0.0617164898746383,0.0385728061716489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_6.json,dataset5,0,17,0,0,0,73,0,0,0,0,0,0,0.0596491228070175,0,0,0,0.256140350877193,0,0,0,0,0,285,3908000,4,0.2352941176470588,0.7686405066705442,516610.92283093993,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,15.0,19.0,7.0,13.0,0.4947368421052631,0.0526315789473684,0.0666666666666666,0.0245614035087719,0.0456140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_7.json,dataset5,0,8,0,0,0,97,0,0,0,0,0,0,0.0333333333333333,0,0,0,0.4041666666666667,0,0,0,0,0,240,2599000,2,0.25,0.9956499727408044,270178.62808043975,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,10.0,11.0,0,16.0,0.4083333333333333,0.0416666666666666,0.0458333333333333,0,0.0666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_8.json,dataset5,0,19,0,0,0,76,0,0,0,0,0,0,0.0659722222222222,0,0,0,0.2638888888888889,0,0,0,0,0,288,88044000,12,0.631578947368421,0.9956798252545004,39504802.021751456,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,10.0,20.0,3.0,17.0,0.4965277777777778,0.0347222222222222,0.0694444444444444,0.0104166666666666,0.0590277777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_9.json,dataset5,0,15,0,0,0,48,0,0,0,0,0,0,0.081967213114754,0,0,0,0.2622950819672131,0,0,0,0,0,183,2432000,7,0.4666666666666667,0.9948659002106184,260094.91552001765,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,6.0,7.0,2.0,6.0,0.5409836065573771,0.0327868852459016,0.0382513661202185,0.0109289617486338,0.0327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
